-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Configuration          | Term      |   J |    g |                      Level (eV)   |     Uncertainty (eV) |     Landé | Leading percentages                                 | Reference
                       |           |   1 |    3 |           5.84923154              |          0.00000012  |   1.410   |  55             :    21  3d6.(3F2).4s.4p.(3P*) 5D*  |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.(3F2).4s.4p.(3P*)  | x 3F*     |   4 |    9 |           5.81351269              |          0.00000012  |   1.344   |  38             :    17  3d7.(2G).4p           3F*  |          
                       |           |   3 |    7 |           5.83875215              |          0.00000012  |   1.159   |  51             :    25  3d7.(2G).4p           3G*  |          
                       |           |   2 |    5 |           5.85168345              |          0.00000012  |   0.743   |  41             :    24  3d6.(3G).4s.4p.(3P*)  5G*  |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.(3H).4s.4p.(3P*)   | z 3H*     |   6 |   13 |           5.82506529              |          0.00000025  |   1.200   |  36             :    37  3d7.(2G).4p           3H*  |          
                       |           |   5 |   11 |           5.82829520              |          0.00000012  |   1.060   |  34             :    36  3d7.(2G).4p           3H*  |          
                       |           |   4 |    9 |           5.84045966              |          0.00000012  |   0.880   |  31             :    18  3d7.(2G).4p           3H*  |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d7.(4F).5s            | e 5F      |   5 |   11 |           5.82793998              |          0.00000012  |   1.421   |                                                     |          
                       |           |   4 |    9 |           5.87411777              |          0.00000012  |   1.331   |                                                     |          
                       |           |   3 |    7 |           5.92093198              |          0.00000012  |   1.236   |                                                     |          
                       |           |   2 |    5 |           5.95578840              |          0.00000012  |   0.991   |                                                     |          
                       |           |   1 |    3 |           5.97868220              |          0.00000012  |   0.007   |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d7.(4P).4p            | w 3D*     |   3 |    7 |           5.82938837              |          0.00000012  |   1.346   |  54             :    18  3d6.(3F2).4s.4p.(3P*) 3D*  |          
                       |           |   2 |    5 |           5.84412959              |          0.00000012  |   1.216   |  53             :    19  3d6.(3F2).4s.4p.(3P*) 5D*  |          
                       |           |   1 |    3 |           5.86098438              |          0.00000012  |   0.767   |  47             :    20  3d6.(3F2).4s.4p.(3P*) 3D*  |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.(3G).4s.4p.(3P*)   | w 5G*     |   6 |   13 |           5.87231021              |          0.00000025  |   1.306   |  78             :    11  3d7.(2G).4p           3H*  |          
                       |           |   5 |   11 |           5.87935896              |          0.00000012  |   1.305   |  73             :     7  3d6.(3G).4s.4p.(3P*)  5F*  |          
                       |           |   4 |    9 |           5.90041395              |          0.00000012  |   1.145   |  73             :    10  3d6.(3F2).4s.4p.(1P*) 3G*  |          
                       |           |   3 |    7 |           5.91320801              |          0.00000012  |   0.931   |  42             :    18  3d6.(3F2).4s.4p.(1P*) 3G*  |          
                       |           |   2 |    5 |           5.93030716              |          0.00000012  |   0.472   |  65             :    16  3d7.(2G).4p           3F*  |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.(3P2).4s.4p.(3P*)  | 1D*       |   2 |    5 |           5.87929188              |          0.00000012  |   1.137   |  36             :    12  3d7.(2P).4p           1D*  |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d7.(2G).4p            | z 1G*     |   4 |    9 |           5.88338708              |          0.00000012  |   1.025   |  31             :    23  3d6.(3H).4s.4p.(3P*)  1G*  |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d7.(4P).4p            | y 3S*     |   1 |    3 |           5.89614419              |          0.00000012  |   1.884   |  60             :     9  3d7.(4P).4p           3D*  |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.(3G).4s.4p.(3P*)   | v 5F*     |   5 |   11 |           5.90240588              |          0.00000012  |   1.317   |  61             :    11  3d6.(3G).4s.4p.(3P*)  5H*  |          
                       |           |   4 |    9 |           5.94256226              |          0.00000012  |   1.264   |  55             :    20  3d6.(3G).4s.4p.(3P*)  5H*  |          
                       |           |   3 |    7 |           5.96648265              |          0.00000012  |   1.236   |  70             :     7  3d6.(3D).4s.4p.(3P*)  5F*  |          
                       |           |   2 |    5 |           5.98085478              |          0.00000012  |   1.267   |  74             :     7  3d6.(3D).4s.4p.(3P*)  5F*  |          
                       |           |   1 |    3 |           5.99471113              |          0.00000012  |   0.230   |  70             :     7  3d6.(3D).4s.4p.(3P*)  5F*  |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.(3F2).4s.4p.(3P*)  | x 3G*     |   4 |    9 |           5.92794713              |          0.00000012  |   1.061   |  51             :    22  3d6.(3G).4s.4p.(3P*)  5H*  |          
                       |           |   3 |    7 |           5.93068755              |          0.00000025  |   0.668   |  39             :    37  3d6.(3G).4s.4p.(3P*)  5G*  |          
                       |           |   5 |   11 |           5.93072834              |          0.00000012  |   1.203   |  49             :    18  3d6.(3G).4s.4p.(3P*)  5H*  |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.(3G).4s.4p.(3P*)   | y 5H*     |   6 |   13 |           5.93328155              |          0.00000025  |           |                                                     |          
                       |           |   5 |   11 |           5.97991659              |          0.00000012  |   1.27?   |  67             :    10  3d6.(3F2).4s.4p.(3P*) 3G*  |          
                       |           |   4 |    9 |           5.99610917              |          0.00000012  |   0.934   |  44             :    18  3d6.(3F2).4s.4p.(3P*) 3G*  |          
                       |           |   3 |    7 |           6.01021907              |          0.00000025  |   0.584   |  54             :    31  3d6.(3F2).4s.4p.(3P*) 3G*  |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d7.(4F).5s            | e 3F      |   4 |    9 |           5.94639870              |          0.00000012  |   1.288   |                                                     |          
                       |           |   3 |    7 |           6.01718438              |          0.00000012  |   1.107   |                                                     |          
                       |           |   2 |    5 |           6.06634697              |          0.00000012  |   0.622   |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d5.(6S).4s2.4p        | v 5P*     |   3 |    7 |           5.94709859              |          0.00000012  |   1.646   |                                                     |          
                       |           |   2 |    5 |           5.97150625              |          0.00000012  |   1.740   |                                                     |          
                       |           |   1 |    3 |           5.98718095              |          0.00000012  |   2.213   |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.(3H).4s.4p.(3P*)   | 1I*       |   6 |   13 |           5.96342830              |          0.00000012  |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d7.(4P).4p            | x 3P*     |   2 |    5 |           5.98901244              |          0.00000012  |   1.263   |  36             :    21  3d7.(2P).4p           3P*  |          
                       |           |   0 |    1 |           6.00828827              |          0.00000025  |           |  42             :    23  3d7.(2P).4p           3P*  |          
                       |           |   1 |    3 |           6.01523448              |          0.00000012  |   1.547   |  39             :    18  3d7.(2P).4p           3P*  |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d7.(2G).4p            | z 1H*     |   5 |   11 |           5.99867825              |          0.00000012  |   1.018   |  68             :    10  3d6.(3H).4s.4p.(3P*)  1H*  |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.(3H).4s.4p.(3P*)   | y 1G*     |   4 |    9 |           6.03834476              |          0.00000012  |   1.063   |  36             :    20  3d7.(2G).4p           1G*  |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d7.(2G).4p            | w 3F*     |   4 |    9 |           6.08872711              |          0.00000012  |   1.181   |  39             :    26  3d6.(3F2).4s.4p.(3P*) 3F*  |          
                       |           |   3 |    7 |           6.10533975              |          0.00000012  |   1.165   |  37             :    25  3d6.(3F2).4s.4p.(3P*) 3F*  |          
                       |           |   2 |    5 |           6.12892712              |          0.00000025  |   0.677   |  50             :    21  3d6.(3F2).4s.4p.(3P*) 3F*  |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.(3F2).4s.4p.(3P*)  | v 3D*     |   3 |    7 |           6.09196644              |          0.00000012  |   1.211   |  31  3D*        :    19  3d7.(2G).4p           3F*  |          
                       |           |   2 |    5 |           6.10530689              |          0.00000012  |   0.954   |  52             :    12  3d7.(2P).4p           3D*  |          
                       |           |   1 |    3 |           6.11212776              |          0.00000025  |   0.562   |  47             :    13  3d7.(2P).4p           3D*  |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.(5D).4s (6D).5p    | n 7D*     |   5 |   11 |           6.11891044              |          0.00000012  |           |                                                     |          
                       |           |   4 |    9 |           6.14449991              |          0.00000012  |           |                                                     |          
                       |           |   3 |    7 |           6.17506487              |          0.00000012  |           |                                                     |          
                       |           |   2 |    5 |           6.20026651              |          0.00000012  |           |                                                     |          
                       |           |   1 |    3 |           6.21813227              |          0.00000012  |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d7.(2G).4p            | y 3H*     |   6 |   13 |           6.12905507              |          0.00000025  |   1.17?   |  43             :    43  3d6.(3H).4s.4p.(3P*)  3H*  |          
                       |           |   5 |   11 |           6.15016512              |          0.00000025  |   1.075   |  38             :    26  3d6.(3H).4s.4p.(3P*)  3H*  |          
                       |           |   4 |    9 |           6.16536100              |          0.00000025  |   0.929   |  42             :    29  3d6.(3H).4s.4p.(3P*)  3H*  |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d7.(2G).4p            | v 3G*     |   5 |   11 |           6.13237029              |          0.00000012  |   1.163   |  38             :    24  3d6.(3F2).4s.4p.(3P*) 3G*  |          
                       |           |   4 |    9 |           6.15307342              |          0.00000012  |   0.914   |  41             :    18  3d6.(3H).4s.4p.(3P*)  3G*  |          
                       |           |   3 |    7 |           6.18068544              |          0.00000012  |   0.763   |  43             :    25  3d6.(3F2).4s.4p.(3P*) 3G*  |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.(3F2).4s.4p.(3P*)  | 1F*       |   3 |    7 |           6.13438193              |          0.00000012  |   0.92?   |  40             :    39  3d7.(2G).4p           1F*  |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.(5D).4s (6D).5p    | n 7F*     |   6 |   13 |           6.16922335              |          0.00000025  |           |                                                     |          
                       |           |   5 |   11 |           6.20568115              |          0.00000012  |           |                                                     |          
                       |           |   4 |    9 |           6.23680503              |          0.00000012  |           |                                                     |          
                       |           |   3 |    7 |           6.25289818              |          0.00000012  |           |                                                     |          
                       |           |   2 |    5 |           6.26811563              |          0.00000012  |           |                                                     |          
                       |           |   1 |    3 |           6.27700207              |          0.00000025  |           |                                                     |          
                       |           |   0 |    1 |           6.28100019              |          0.00000025  |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d7.(2P).4p            | w 3P*     |   0 |    1 |           6.19317735              |          0.00000025  |           |  52             :    24  3d6.(3P2).4s.4p.(1P*) 3P*  |          
                       |           |   1 |    3 |           6.20456765              |          0.00000012  |   1.389   |  50             :    11  3d5.(6S).4s2.4p       5P*  |          
                       |           |   2 |    5 |           6.22237439              |          0.00000012  |   1.469   |  46             :    10  3d7.(4P).4p           5P*  |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.(5D).4s (6D).5p    | n 7P*     |   4 |    9 |           6.22223912              |          0.00000012  |           |                                                     |          
                       |           |   3 |    7 |           6.27711812              |          0.00000012  |           |                                                     |          
                       |           |   2 |    5 |           6.31094101              |          0.00000012  |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.(5D).4s (6D).4d    | e 7F      |   6 |   13 |           6.24162851              |          0.00000012  |   1.490   |                                                     |          
                       |           |   5 |   11 |           6.30254306              |          0.00000012  |   1.505   |                                                     |          
                       |           |   3 |    7 |           6.34164892              |          0.00000012  |   1.499   |                                                     |          
                       |           |   4 |    9 |           6.34703293              |          0.00000012  |   1.617   |                                                     |          
                       |           |   1 |    3 |           6.34898259              |          0.00000012  |   2.490   |                                                     |          
                       |           |   2 |    5 |           6.36423934              |          0.00000012  |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.(5D).4s (6D).4d    | f 7D      |   5 |   11 |           6.24606454              |          0.00000012  |   1.510   |                                                     |          
                       |           |   4 |    9 |           6.29938878              |          0.00000012  |   1.574   |                                                     |          
                       |           |   3 |    7 |           6.30606149              |          0.00000012  |           |                                                     |          
                       |           |   2 |    5 |           6.32302612              |          0.00000012  |   1.844   |                                                     |          
                       |           |   1 |    3 |           6.32915863              |          0.00000012  |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.(5D).4s (6D).4d    | f 5D      |   4 |    9 |           6.25167222              |          0.00000012  |   1.514   |                                                     |          
                       |           |   3 |    7 |           6.26546671              |          0.00000012  |   1.615   |                                                     |          
                       |           |   2 |    5 |           6.28582776              |          0.00000012  |   1.614   |                                                     |          
                       |           |   1 |    3 |           6.30832866              |          0.00000012  |   1.662   |                                                     |          
                       |           |   0 |    1 |           6.32083991              |          0.00000025  |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.(5D).4s (6D).4d    | e 7P      |   4 |    9 |           6.25813812              |          0.00000012  |   1.585   |                                                     |          
                       |           |   3 |    7 |           6.27499663              |          0.00000012  |   1.687   |                                                     |          
                       |           |   2 |    5 |           6.30600086              |          0.00000012  |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.(5D).4s (6D).4d    | e 5G      |   6 |   13 |           6.26404671              |          0.00000012  |   1.351   |                                                     |          
                       |           |   5 |   11 |           6.28647868              |          0.00000012  |   1.360   |                                                     |          
                       |           |   4 |    9 |           6.32066224              |          0.00000012  |   1.238   |                                                     |          
                       |           |   3 |    7 |           6.35034852              |          0.00000012  |   1.294   |                                                     |          
                       |           |   2 |    5 |           6.36908625              |          0.00000012  |   0.953   |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d7.(2G).4p            | z 1F*     |   3 |    7 |           6.27197352              |          0.00000025  |   1.018   |  36             :    23  3d7.(2D2).4p          1F*  |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.(3F2).4s.4p.(3P*)  | x 1G*     |   4 |    9 |           6.27533411              |          0.00000025  |   0.978   |  64             :     9  3d7.(2H).4p           1G*  |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.(5D).4s (6D).4d    | e 7G      |   7 |   15 |           6.28000199              |          0.00000025  |           |                                                     |          
                       |           |   6 |   13 |           6.31920567              |          0.00000012  |   1.415   |                                                     |          
                       |           |   5 |   11 |           6.35153108              |          0.00000012  |   1.379   |                                                     |          
                       |           |   4 |    9 |           6.36471779              |          0.00000012  |   1.338   |                                                     |          
                       |           |   3 |    7 |           6.38029108              |          0.00000012  |   1.244   |                                                     |          
                       |           |   2 |    5 |           6.39011087              |          0.00000012  |           |                                                     |          
                       |           |   1 |    3 |           6.39346861              |          0.00000025  |  -0.374   |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.(5D).4s (6D).5p    | u 5F*     |   5 |   11 |           6.32525970              |          0.00000012  |           |                                                     |          
                       |           |   4 |    9 |           6.37048876              |          0.00000012  |           |                                                     |          
                       |           |   3 |    7 |           6.39994976              |          0.00000012  |           |                                                     |          
                       |           |   2 |    5 |           6.42578026              |          0.00000012  |           |                                                     |          
                       |           |   1 |    3 |           6.44046048              |          0.00000012  |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.(3G).4s.4p.(3P*)   | x 3H*     |   6 |   13 |           6.32606584              |          0.00000025  |   1.161   |  80             :    15  3d6.(3H).4s.4p.(3P*)  3H*  |          
                       |           |   5 |   11 |           6.33171407              |          0.00000025  |   1.038   |  74             :    13  3d6.(3H).4s.4p.(3P*)  3H*  |          
                       |           |   4 |    9 |           6.37391903              |          0.00000025  |   0.953   |  67             :    15  3d6.(3F2).4s.4p.(3P*) 1G*  |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.(5D).4s (6D).5p    | t 5D*     |   4 |    9 |           6.33269478              |          0.00000012  |   1.486   |                                                     |          
                       |           |   3 |    7 |           6.36800089              |          0.00000012  |           |                                                     |          
                       |           |   2 |    5 |           6.40130429              |          0.00000012  |           |                                                     |          
                       |           |   1 |    3 |           6.42583493              |          0.00000012  |           |                                                     |          
                       |           |   0 |    1 |           6.43993020              |          0.00000012  |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.(5D).4s (6D).4d    | f 5F      |   5 |   11 |           6.33598817              |          0.00000012  |   1.384   |                                                     |          
                       |           |   4 |    9 |           6.38043390              |          0.00000012  |   1.355?  |                                                     |          
                       |           |   3 |    7 |           6.39809335              |          0.00000012  |           |                                                     |          
                       |           |   2 |    5 |           6.41060472              |          0.00000012  |   0.967   |                                                     |          
                       |           |   1 |    3 |           6.41673983              |          0.00000012  |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.(5D).4s (6D).4d    | e 5S      |   2 |    5 |           6.34165661              |          0.00000012  |   1.952   |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d7.(2D2).4p           | v 3F*     |   2 |    5 |           6.34815078              |          0.00000025  |   0.803   |  31             :    23  3d6.(3G).4s.4p.(3P*)  3F*  |          
                       |           |   4 |    9 |           6.36096020              |          0.00000012  |   1.122   |  34             :    30  3d7.(2D2).4p          3F*  |          
                       |           |   3 |    7 |           6.36848691              |          0.00000012  |   1.096   |  36             :    26  3d6.(3G).4s.4p.(3P*)  3F*  |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.(5D).4s (4D).5s    | e 3D      |   3 |    7 |           6.35967275              |          0.00000012  |   1.345   |                                                     |          
                       |           |   2 |    5 |           6.41493251              |          0.00000012  |   1.125   |                                                     |          
                       |           |   1 |    3 |           6.45212430              |          0.00000012  |   0.801   |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.(5D).4s (4D).5s    | g 5D      |   4 |    9 |           6.36664959              |          0.00000012  |   1.487   |                                                     |          
                       |           |   3 |    7 |           6.41873101              |          0.00000012  |   1.492   |                                                     |          
                       |           |   2 |    5 |           6.45335558              |          0.00000012  |   1.57?   |                                                     |          
                       |           |   1 |    3 |           6.47375371              |          0.00000012  |           |                                                     |          
                       |           |   0 |    1 |           6.47908516              |          0.00000012  |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d7.(2H).4p            | u 3G*     |   5 |   11 |           6.36955305              |          0.00000012  |   1.140   |  30             :    17  3d6.(3G).4s.4p.(3P*)  3G*  |          
                       |           |   4 |    9 |           6.40603863              |          0.00000025  |   1.067   |  35             :    32  3d6.(3G).4s.4p.(3P*)  3G*  |          
                       |           |   3 |    7 |           6.42557692              |          0.00000012  |   0.801   |  35             :    32  3d6.(3G).4s.4p.(3P*)  3G*  |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.(5D).4s (6D).4d    | e 7S      |   3 |    7 |           6.39387714              |          0.00000012  |   1.92?   |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.(3H).4s.4p.(3P*)   | 1H*       |   5 |   11 |           6.40132623              |          0.00000025  |   1.061   |  39             :    10  3d7.(2G).4p           1H*  |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.(5D).4s (6D).5p    | u 5P*     |   3 |    7 |           6.40899243              |          0.00000012  |           |                                                     |          
                       |           |   2 |    5 |           6.44033241              |          0.00000012  |           |                                                     |          
                       |           |   1 |    3 |           6.46089109              |          0.00000025  |   2.633   |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d7.(2P).4p            | y 1D*     |   2 |    5 |           6.41101300              |          0.00000012  |   1.025   |  49             :    18  3d7.(2D2).4p          1D*  |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.(3H).4s.4p.(3P*)   | x 1D*     |   2 |    5 |           6.41767950              |          0.00000012  |   0.883   |  56             :    15  3d7.(2D2).4p          1D*  |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.(5D).4s (6D).4d    | e 5P      |   3 |    7 |           6.42699840              |          0.00000012  |   1.664   |                                                     |          
                       |           |   1 |    3 |           6.44961696              |          0.00000012  |   2.432   |                                                     |          
                       |           |   2 |    5 |           6.45554341              |          0.00000012  |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d7.(2P).4p            | u 3D*     |   3 |    7 |           6.44334733              |          0.00000012  |   1.306   |  61             :    19  3d6.(3F2).4s.4p.(1P*) 3D*  |          
                       |           |   2 |    5 |           6.48399171              |          0.00000025  |   1.156   |  53             :    21  3d6.(3F2).4s.4p.(1P*) 3D*  |          
                       |           |   1 |    3 |           6.51071489              |          0.00000025  |   0.700   |  48             :    22  3d6.(3F2).4s.4p.(1P*) 3D*  |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d7.(2P).4p            | 1P*       |   1 |    3 |           6.46959714              |          0.00000025  |   0.801   |  47             :    20  3d7.(2D2).4p          3D*  |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d7.(2D2).4p           | t 3D*     |   3 |    7 |           6.47361547              |          0.00000025  |   1.317   |  75             :    19  3d6.(3F2).4s.4p.(1P*) 3D*  |          
                       |           |   2 |    5 |           6.53184961              |          0.00000012  |   1.145   |  60             :    11  3d7.(2P).4p           3D*  |          
                       |           |   1 |    3 |           6.55353246              |          0.00000025  |   1.246   |  45             :    10  3d7.(2P).4p           3D*  |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d7.(2H).4p            | w 3H*     |   6 |   13 |           6.50067093              |          0.00000025  |   1.177   |  63             :    17  3d6.(3H).4s.4p.(1P*)  3H*  |          
                       |           |   5 |   11 |           6.52319179              |          0.00000025  |   1.033   |  60             :    14  3d6.(3H).4s.4p.(1P*)  3H*  |          
                       |           |   4 |    9 |           6.5424903               |          0.0000004   |   0.810   |  61             :    18  3d6.(3H).4s.4p.(1P*)  3H*  |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d7.(2H).4p            | y 3I*     |   6 |   13 |           6.51085164              |          0.00000025  |   1.019   |  65             :    22  3d7.(2H).4p           1I*  |          
                       |           |   7 |   15 |           6.5283870               |          0.0000004   |   1.147   |  88             :     8  3d6.(1I).4s.4p.(3P*)  3I*  |          
                       |           |   5 |   11 |           6.5586399               |          0.0000004   |   0.830   |  85             :     9  3d6.(1I).4s.4p.(3P*)  3I*  |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d7.(4F).5p            | 3G*       |   5 |   11 |           6.54723369              |          0.00000025  |           |                                                     |          
                       |           |   4 |    9 |           6.69732648              |          0.00000025  |           |                                                     |          
                       |           |   3 |    7 |           6.73945929              |          0.00000012  |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d7.(2D2).4p           | v 3P*     |   2 |    5 |           6.56078442              |          0.00000025  |   1.495   |  55             :    19  3d6.(3P2).4s.4p.(1P*) 3P*  |          
                       |           |   1 |    3 |           6.59967157              |          0.00000025  |   1.266   |  41             :    13  3d7.(2P).4p           1P*  |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d6.(3G).4s.4p.(3P*)   | x 3F*     |   4 |    9 |           6.56541325              |          0.00000012  |           |                                                     |          
                       |           |   3 |    7 |           6.61548873              |          0.00000012  |           |  34             :    30  3d7.(2D2).4p          3F*  |          
                       |           |   2 |    5 |           6.66407690              |          0.00000025  |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d7.(4F).4d            | g 5F      |   5 |   11 |           6.57876498              |          0.00000012  |           |                                                     |          
                       |           |   4 |    9 |           6.61997175              |          0.00000012  |           |                                                     |          
                       |           |   3 |    7 |           6.67419029              |          0.00000012  |           |                                                     |          
                       |           |   2 |    5 |           6.72707289              |          0.00000012  |           |                                                     |          
                       |           |   1 |    3 |           6.74302768              |          0.00000012  |           |                                                     |          
                       |           |     |      |                                   |                      |           |                                                     |           
3d7.(4F).5p            | 5G*       |   6 |   13 |           6.57976169              |          0.00000025  |           |                                                     |          
                       |           |   5 |   11 |           6.64388049              |          0.00000025  |           |                                                     |          
                       |           |   4 |    9 |           6.67681119              |          0.00000012  |           |                                                     |          
                       |           |   3 |    7 |           6.71184181              |          0.00000025  |           |                                                     |          
