-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |      Observed      |  Unc.   |        Ritz        |   Unc.   |     Rel. |    Aki     | Acc. |          Ei           Ek          |              Lower level              |              Upper level               |  gi   gk  |Type|    TP  |          Line  |
          |     Wavelength     |   (nm)  |     Wavelength     |   (nm)   |     Int. |   (s^-1)   |      |         (eV)         (eV)         |---------------------------------------|----------------------------------------|           |    |   Ref. |          Ref.  |
          |      Air (nm)      |         |      Air (nm)      |          |          |            |      |                                   | Conf.                 | Term   | J    | Conf.                 | Term    | J    |           |    |        |                |
Mo II     |         209.311    |  0.010  |                    |          |     4000 |            |      |                                   |                       |        |      |                       |         |      |           |    |        |         L3475  |
Mo V      |         210.0330   |  0.0005 |         210.0335   |  0.0004  |    50000 | 1.8e+08    | C    |     12.321599   -      18.222794  | 4p6.4d.5s             | 1D     | 2    | 4p6.4d.5p             | 1D*     | 2    |   5 - 5   |    |  T9479 |        L19131  |
Mo II     |         210.084    |  0.010  |                    |          |     2700 |            |      |                                   |                       |        |      |                       |         |      |           |    |        |         L3475  |
Mo II     |         210.429    |  0.010  |                    |          |     1500 |            |      |                                   |                       |        |      |                       |         |      |           |    |        |         L3475  |
Mo II     |         210.802    |  0.010  |                    |          |     1400 |            |      |                                   |                       |        |      |                       |         |      |           |    |        |         L3475  |
          |                    |         |                    |          |          |            |      |                                   |                       |        |      |                       |         |      |           |    |        |                |
Mo V      |         211.2819   |  0.0005 |         211.2818   |  0.0003  |      350 | 7.e+07     | E    |     28.911913   -      34.778246  | 4p6.4d.5d             | 3D     | 1    | 4p6.4d.6p             | 3P*     | 1    |   3 - 3   |    |  T9479 |        L19131  |
Mo IV     |         211.378    |  0.010  |                    |          |       10 |            |      |                                   |                       |        |      |                       |         |      |           |    |        |         L3357  |
Mo VII    |         211.4018   |  0.0010 |         211.4016+  |  0.0006  |       50 |            |      |     75.844512   -      81.707523  | 4s2.4p5.(2P*<3/2>).4f | 2[3/2] | 1    | 4s2.4p5.(2P*<3/2>).5d | 2[1/2]* | 1    |   3 - 3   |    |        |        L10359  |
Mo V      |         212.2973   |  0.0005 |         212.2977   |  0.0004  |      220 | 2.2e+08    | E    |     28.911913   -      34.750178  | 4p6.4d.5d             | 3D     | 1    | 4p6.4d.6p             | 3P*     | 0    |   3 - 1   |    |  T9479 |        L19131  |
Mo V      |         213.0750   |  0.0005 |         213.0751   |  0.0003  |      640 | 3.0e+07    | E    |     28.833904   -      34.650869  | 4p6.4d.5d             | 1F     | 3    | 4p6.4d.6p             | 3D*     | 3    |   7 - 7   |    |  T9479 |        L19131  |
