----------------------------------------------------------------------------------------------------------------------------------------------------------------
Configuration          | Term   |    J |    g |           Level (eV) |     Uncertainty (eV) |    Landé | Leading percentages                     | Reference
3d4.(1I).4p            | w 2H*  | 11/2 |   12 |         9.55656013   |          0.00000024  |          |  88         :     8  3d4.(3G).4p   2H*  | L18847,L7185
                       |        |  9/2 |   10 |         9.58028594   |          0.00000018  |          |  90         :     8  3d4.(3G).4p   2H*  | L18847,L7185
                       |        |      |      |                      |                      |          |                                         |              
3d4.(a 1S).4p          | x 2P*  |  3/2 |    4 |         9.6352179    |          0.0000004   |          |  31         :    26  3d4.(3D).4p   2D*  | L18847,L7185
                       |        |  1/2 |    2 |         9.6431556    |          0.0000005   |          |  48         :    32  3d4.(3D).4p   2P*  | L18847,L7185
                       |        |      |      |                      |                      |          |                                         |              
3d4.(3D).4p            | x 2D*  |  5/2 |    6 |         9.66273320   |          0.00000021  |          |  65         :    26  3d4.(a 1D).4p 2D*  | L18847,L7185
                       |        |  3/2 |    4 |         9.68433951   |          0.00000023  |          |  48         :    22  3d4.(a 1S).4p 2P*  | L18847,L7185
                       |        |      |      |                      |                      |          |                                         |              
3d4.(a 1D).4p          | w 2D*  |  3/2 |    4 |         9.9544457    |          0.0000003   |          |  74         :    13  3d4.(3D).4p   2D*  | L18847,L7185
                       |        |  5/2 |    6 |         9.97082909   |          0.00000021  |          |  65         :    21  3d4.(3D).4p   2D*  | L18847,L7185
                       |        |      |      |                      |                      |          |                                         |              
3d4.(a 1D).4p          | v 2F*  |  5/2 |    6 |        10.07159328   |          0.00000020  |          |  86                                     | L18847,L7185
                       |        |  7/2 |    8 |        10.09630796   |          0.00000020  |          |  89                                     | L18847,L7185
                       |        |      |      |                      |                      |          |                                         |              
3d3.(4F).4s.4p.(3P*)   | y 6D*  |  1/2 |    2 |        10.123141     |          0.000012    |          |                                         |       L18847
                       |        |  3/2 |    4 |        10.130402     |          0.000022    |          |                                         |       L18847
                       |        |  5/2 |    6 |        10.143877     |          0.000011    |          |                                         |       L18847
                       |        |  7/2 |    8 |        10.163907     |          0.000011    |          |                                         |       L18847
                       |        |  9/2 |   10 |        10.190531     |          0.000021    |          |                                         |       L18847
                       |        |      |      |                      |                      |          |                                         |              
3d3.(4F).4s.4p.(3P*)   | y 6F*  |  1/2 |    2 |        10.133805     |          0.000011    |          |                                         |       L18847
                       |        |  3/2 |    4 |        10.144892     |          0.000011    |          |                                         |       L18847
                       |        |  5/2 |    6 |        10.161977     |          0.000009    |          |                                         |       L18847
                       |        |  7/2 |    8 |        10.1843894    |          0.0000024   |          |                                         |       L18847
                       |        |  9/2 |   10 |        10.2115920    |          0.0000007   |          |                                         |       L18847
                       |        | 11/2 |   12 |        10.242649     |          0.000004    |          |                                         |       L18847
                       |        |      |      |                      |                      |          |                                         |              
3d4.(5D).5s            | e 6D   |  1/2 |    2 |        10.25250284   |          0.00000020  |          |                                         |       L18847
                       |        |  3/2 |    4 |        10.26138675   |          0.00000020  |          |                                         |       L18847
                       |        |  5/2 |    6 |        10.27594638   |          0.00000020  |          |                                         |       L18847
                       |        |  7/2 |    8 |        10.29581132   |          0.00000020  |          |                                         |       L18847
                       |        |  9/2 |   10 |        10.32049665   |          0.00000020  |          |                                         |       L18847
                       |        |      |      |                      |                      |          |                                         |              
3d4.(a 1D).4p          | w 2P*  |  1/2 |    2 |        10.2725739    |          0.0000004   |          |  89         :     9  3d4.(3D).4p   2P*  | L18847,L7185
                       |        |  3/2 |    4 |        10.28075851   |          0.00000021  |          |  78         :    11  3d4.(3D).4p   2P*  | L18847,L7185
                       |        |      |      |                      |                      |          |                                         |              
3d4.(5D).5s            | e 4D   |  1/2 |    2 |        10.44068240   |          0.00000020  |          |                                         |       L18847
                       |        |  3/2 |    4 |        10.45436466   |          0.00000020  |          |                                         |       L18847
                       |        |  5/2 |    6 |        10.47612080   |          0.00000020  |          |                                         |       L18847
                       |        |  7/2 |    8 |        10.50476906   |          0.00000020  |          |                                         |       L18847
                       |        |      |      |                      |                      |          |                                         |              
3d4.(1F).4p            | u 2F*  |  5/2 |    6 |        10.48963898   |          0.00000020  |          |  89                                     | L18847,L7185
                       |        |  7/2 |    8 |        10.49862321   |          0.00000020  |          |  87                                     | L18847,L7185
                       |        |      |      |                      |                      |          |                                         |              
3d3.(4F).4s.4p.(3P*)   | u 4D*  |  1/2 |    2 |        10.5989331    |          0.0000010   |          |                                         |       L18847
                       |        |  3/2 |    4 |        10.6113762    |          0.0000006   |          |                                         |       L18847
                       |        |  5/2 |    6 |        10.6351971    |          0.0000004   |          |                                         |       L18847
                       |        |  7/2 |    8 |        10.6724130    |          0.0000004   |          |                                         |       L18847
                       |        |      |      |                      |                      |          |                                         |              
3d4.(1F).4p            | v 2G*  |  7/2 |    8 |        10.60971501   |          0.00000021  |          |  95                                     | L18847,L7185
                       |        |  9/2 |   10 |        10.65507979   |          0.00000021  |          |  97                                     | L18847,L7185
                       |        |      |      |                      |                      |          |                                         |              
3d4.(5D).4d            | e 4S   |  3/2 |    4 |        10.68313174   |          0.00000021  |          |                                         |       L18847
                       |        |      |      |                      |                      |          |                                         |              
3d4.(1F).4p            | v 2D*  |  5/2 |    6 |        10.72554070   |          0.00000021  |          |  75         :    13  3d4.(b 3P).4p 2D*  | L18847,L7185
                       |        |  3/2 |    4 |        10.77658285   |          0.00000021  |          |  79         :    12  3d4.(b 3P).4p 2D*  | L18847,L7185
                       |        |      |      |                      |                      |          |                                         |              
3d3.(4F).4s.4p.(3P*)   | u 4G*  |  5/2 |    6 |        10.7328729    |          0.0000005   |          |                                         |       L18847
                       |        |  7/2 |    8 |        10.7614868    |          0.0000004   |          |                                         |       L18847
                       |        |  9/2 |   10 |        10.7981014    |          0.0000005   |          |                                         |       L18847
                       |        | 11/2 |   12 |        10.8424719    |          0.0000003   |          |                                         |       L18847
                       |        |      |      |                      |                      |          |                                         |              
3d4.(5D).4d            | e 6G   |  3/2 |    4 |        10.73633392   |          0.00000021  |          |                                         |       L18847
                       |        |  5/2 |    6 |        10.74374802   |          0.00000021  |          |                                         |       L18847
                       |        |  7/2 |    8 |        10.75417526   |          0.00000021  |          |                                         |       L18847
                       |        |  9/2 |   10 |        10.76765681   |          0.00000021  |          |                                         |       L18847
                       |        | 11/2 |   12 |        10.78415504   |          0.00000021  |          |                                         |       L18847
                       |        | 13/2 |   14 |        10.80361379   |          0.00000021  |          |                                         |       L18847
                       |        |      |      |                      |                      |          |                                         |              
3d4.(5D).4d            | e 6P   |  3/2 |    4 |        10.74542744   |          0.00000021  |          |                                         |       L18847
                       |        |  5/2 |    6 |        10.74837826   |          0.00000021  |          |                                         |       L18847
                       |        |  7/2 |    8 |        10.75960269   |          0.00000021  |          |                                         |       L18847
                       |        |      |      |                      |                      |          |                                         |              
3d4.(5D).4d            | f 6D   |  1/2 |    2 |        10.84285028   |          0.00000021  |          |                                         |       L18847
                       |        |  3/2 |    4 |        10.84496493   |          0.00000021  |          |                                         |       L18847
                       |        |  5/2 |    6 |        10.85045206   |          0.00000021  |          |                                         |       L18847
                       |        |  7/2 |    8 |        10.85951122   |          0.00000021  |          |                                         |       L18847
                       |        |  9/2 |   10 |        10.87186544   |          0.00000021  |          |                                         |       L18847
                       |        |      |      |                      |                      |          |                                         |              
3d4.(5D).4d            | e 6F   |  1/2 |    2 |        10.86034190   |          0.00000021  |          |                                         |       L18847
                       |        |  3/2 |    4 |        10.86922424   |          0.00000021  |          |                                         |       L18847
                       |        |  5/2 |    6 |        10.88073685   |          0.00000021  |          |                                         |       L18847
                       |        |  7/2 |    8 |        10.89306168   |          0.00000021  |          |                                         |       L18847
                       |        |  9/2 |   10 |        10.90422831   |          0.00000021  |          |                                         |       L18847
                       |        | 11/2 |   12 |        10.91077530   |          0.00000021  |          |                                         |       L18847
                       |        |      |      |                      |                      |          |                                         |              
3d3.(4F).4s.4p.(3P*)   | u 4F*  |  3/2 |    4 |        10.8645781    |          0.0000007   |          |                                         |       L18847
                       |        |  5/2 |    6 |        10.8816692    |          0.0000005   |          |                                         |       L18847
                       |        |  7/2 |    8 |        10.9002769    |          0.0000004   |          |                                         |       L18847
                       |        |  9/2 |   10 |        10.9197142    |          0.0000005   |          |                                         |       L18847
                       |        |      |      |                      |                      |          |                                         |              
3d3.(4F).4s.4p.(3P*)   | u 2D*  |  3/2 |    4 |        10.9855268    |          0.0000009   |          |                                         |       L18847
                       |        |  5/2 |    6 |        11.0549910    |          0.0000006   |          |                                         |       L18847
                       |        |      |      |                      |                      |          |                                         |              
3d4.(5D).4d            | e 4G   |  5/2 |    6 |        11.04152993   |          0.00000021  |          |                                         |       L18847
                       |        |  7/2 |    8 |        11.05616583   |          0.00000021  |          |                                         |       L18847
                       |        |  9/2 |   10 |        11.07492299   |          0.00000021  |          |                                         |       L18847
                       |        | 11/2 |   12 |        11.09763941   |          0.00000021  |          |                                         |       L18847
                       |        |      |      |                      |                      |          |                                         |              
3d4.(5D).4d            | e 4P   |  1/2 |    2 |        11.0661438    |          0.0000003   |          |                                         |       L18847
                       |        |  3/2 |    4 |        11.06905148   |          0.00000021  |          |                                         |       L18847
                       |        |  5/2 |    6 |        11.07635269   |          0.00000021  |          |                                         |       L18847
                       |        |      |      |                      |                      |          |                                         |              
3d4.(b 3P).4p          | y 4P*  |  3/2 |    4 |        11.0869551    |          0.0000004   |          |  88         :     6  3d4.(b 3P).4p 4D*  | L18847,L7185
                       |        |  5/2 |    6 |        11.0907620    |          0.0000003   |          |  82         :     7  3d4.(b 3P).4p 4D*  | L18847,L7185
                       |        |  1/2 |    2 |        11.0975725    |          0.0000007   |          |  95                                     | L18847,L7185
                       |        |      |      |                      |                      |          |                                         |              
3d4.(5D).4d            | f 4D   |  1/2 |    2 |        11.1153843    |          0.0000003   |          |                                         |       L18847
                       |        |  3/2 |    4 |        11.12437976   |          0.00000022  |          |                                         |       L18847
                       |        |  5/2 |    6 |        11.13531826   |          0.00000022  |          |                                         |       L18847
                       |        |  7/2 |    8 |        11.14432071   |          0.00000022  |          |                                         |       L18847
                       |        |      |      |                      |                      |          |                                         |              
3d4.(b 3P).4p          | v 4D*  |  7/2 |    8 |        11.1856565    |          0.0000004   |          |  69         :    26  3d4.(b 3F).4p 4D*  | L18847,L7185
                       |        |  5/2 |    6 |        11.1905887    |          0.0000005   |          |  51         :    20  3d4.(b 3F).4p 4D*  | L18847,L7185
                       |        |  3/2 |    4 |        11.2144475    |          0.0000006   |          |  61         :    24  3d4.(b 3F).4p 4D*  | L18847,L7185
                       |        |  1/2 |    2 |        11.2175154    |          0.0000014   |          |  70         :    26  3d4.(b 3F).4p 4D*  | L18847,L7185
                       |        |      |      |                      |                      |          |                                         |              
3d4.(b 3F).4p          | v 4F*  |  3/2 |    4 |        11.1910764    |          0.0000009   |          |  97                                     | L18847,L7185
                       |        |  5/2 |    6 |        11.2133482    |          0.0000006   |          |  93                                     | L18847,L7185
                       |        |  7/2 |    8 |        11.2193091    |          0.0000003   |          |  95                                     | L18847,L7185
                       |        |  9/2 |   10 |        11.23154915   |          0.00000022  |          |  98                                     | L18847,L7185
                       |        |      |      |                      |                      |          |                                         |              
3d4.(5D).4d            | e 4F   |  3/2 |    4 |        11.22212102   |          0.00000022  |          |                                         |       L18847
                       |        |  5/2 |    6 |        11.23407890   |          0.00000022  |          |                                         |       L18847
                       |        |  7/2 |    8 |        11.24856702   |          0.00000022  |          |                                         |       L18847
                       |        |  9/2 |   10 |        11.26408380   |          0.00000022  |          |                                         |       L18847
                       |        |      |      |                      |                      |          |                                         |              
3d4.(b 3F).4p          | t 2F*  |  5/2 |    6 |        11.2462128    |          0.0000006   |          |  85         :     5  3d4.(b 3F).4p 4G*  | L18847,L7185
                       |        |  7/2 |    8 |        11.2615831    |          0.0000004   |          |  87         :     5  3d4.(b 1G).4p 2F*  | L18847,L7185
                       |        |      |      |                      |                      |          |                                         |              
3d4.(b 3F).4p          | w 4G*  |  5/2 |    6 |        11.2923200    |          0.0000005   |          |                                         |       L18847
                       |        |  7/2 |    8 |        11.2977927    |          0.0000004   |          |  95                                     | L18847,L7185
                       |        |  9/2 |   10 |        11.30605275   |          0.00000022  |          |  98                                     | L18847,L7185
                       |        | 11/2 |   12 |        11.31876110   |          0.00000022  |          |                                         |       L18847
                       |        |      |      |                      |                      |          |                                         |              
3d4.(b 3P).4p          | t 2D*  |  5/2 |    6 |        11.3353837    |          0.0000004   |          |  50         :    18  3d4.(1F).4p   2D*  | L18847,L7185
                       |        |  3/2 |    4 |        11.3515417    |          0.0000007   |          |  53         :    21  3d4.(b 3F).4p 2D*  | L18847,L7185
                       |        |      |      |                      |                      |          |                                         |              
3d3.(4F).4s.4p.(3P*)   | t 2G*  |  7/2 |    8 |        11.3758199    |          0.0000011   |          |                                         |       L18847
                       |        |  9/2 |   10 |        11.4244200    |          0.0000012   |          |                                         |       L18847
                       |        |      |      |                      |                      |          |                                         |              
3d4.(5D).4d            | e 6S   |  5/2 |    6 |        11.40100828   |          0.00000022  |          |                                         |       L18847
                       |        |      |      |                      |                      |          |                                         |              
3d3.(4P).4s.4p.(3P*)   | x 6P*  |  3/2 |    4 |        11.4356753    |          0.0000005   |          |                                         |       L18847
                       |        |  5/2 |    6 |        11.45836605   |          0.00000022  |          |                                         |       L18847
                       |        |  7/2 |    8 |        11.48754091   |          0.00000022  |          |                                         |       L18847
                       |        |      |      |                      |                      |          |                                         |              
3d4.(b 3P).4p          | y 4S*  |  3/2 |    4 |        11.4824494    |          0.0000003   |          |  97                                     | L18847,L7185
                       |        |      |      |                      |                      |          |                                         |              
3d4.(5D).5p            | 6F*    |  1/2 |    2 |        11.52914317   |          0.00000022  |          |                                         |       L18847
                       |        |  3/2 |    4 |        11.53639324   |          0.00000022  |          |                                         |       L18847
                       |        |  5/2 |    6 |        11.54836587   |          0.00000022  |          |                                         |       L18847
                       |        |  7/2 |    8 |        11.56485355   |          0.00000022  |          |                                         |       L18847
                       |        |  9/2 |   10 |        11.58559691   |          0.00000022  |          |                                         |       L18847
                       |        | 11/2 |   12 |        11.61029927   |          0.00000022  |          |                                         |       L18847
                       |        |      |      |                      |                      |          |                                         |              
3d4.(b 3F).4p          | t 4D*  |  7/2 |    8 |        11.59645159   |          0.00000022  |          |  73         :    27  3d4.(b 3P).4p 4D*  | L18847,L7185
                       |        |  5/2 |    6 |        11.6137219    |          0.0000003   |          |  72         :    72  3d4.(b 3P).4p 4D*  | L18847,L7185
                       |        |  3/2 |    4 |        11.6259952    |          0.0000003   |          |  72         :    27  3d4.(b 3P).4p 4D*  | L18847,L7185
                       |        |  1/2 |    2 |        11.6297770    |          0.0000004   |          |  72         :    27  3d4.(b 3P).4p 4D*  | L18847,L7185
                       |        |      |      |                      |                      |          |                                         |              
3d4.(5D).5p            | 6D*    |  3/2 |    4 |        11.60174908   |          0.00000022  |          |                                         |       L18847
                       |        |  5/2 |    6 |        11.62675759   |          0.00000022  |          |                                         |       L18847
                       |        |  7/2 |    8 |        11.65035196   |          0.00000022  |          |                                         |       L18847
                       |        |  9/2 |   10 |        11.67647973   |          0.00000022  |          |                                         |       L18847
                       |        |      |      |                      |                      |          |                                         |              
3d4.(b 3F).4p          | u 2G*  |  9/2 |   10 |        11.6100641    |          0.0000004   |          |  98                                     | L18847,L7185
                       |        |  7/2 |    8 |        11.6299085    |          0.0000006   |          |  98                                     | L18847,L7185
                       |        |      |      |                      |                      |          |                                         |              
3d4.(5D).5p            | 4P*    |  3/2 |    4 |        11.6223085    |          0.0000019   |          |                                         |       L18847
                       |        |  5/2 |    6 |        11.65129356   |          0.00000022  |          |                                         |       L18847
                       |        |      |      |                      |                      |          |                                         |              
3d3.(4F).4s.4p.(3P*)   | s 2F*  |  5/2 |    6 |        11.6409611    |          0.0000009   |          |                                         |       L18847
                       |        |  7/2 |    8 |        11.6816216    |          0.0000007   |          |                                         |       L18847
                       |        |      |      |                      |                      |          |                                         |              
3d3.(4P).4s.4p.(3P*)   | x 6D*  |  1/2 |    2 |        11.65063152   |          0.00000022  |          |                                         |       L18847
                       |        |  3/2 |    4 |        11.6666785    |          0.0000004   |          |                                         |       L18847
                       |        |  5/2 |    6 |        11.68748141   |          0.00000023  |          |                                         |       L18847
                       |        |  7/2 |    8 |        11.71063300   |          0.00000023  |          |                                         |       L18847
                       |        |  9/2 |   10 |        11.73587488   |          0.00000023  |          |                                         |       L18847
                       |        |      |      |                      |                      |          |                                         |              
3d4.(5D).5p            | 6P*    |  3/2 |    4 |        11.6548236    |          0.0000004   |          |                                         |       L18847
                       |        |  5/2 |    6 |        11.67241803   |          0.00000022  |          |                                         |       L18847
                       |        |  7/2 |    8 |        11.69958125   |          0.00000023  |          |                                         |       L18847
                       |        |      |      |                      |                      |          |                                         |              
3d4.(5D).5p            | 4F*    |  3/2 |    4 |        11.68626120   |          0.00000023  |          |                                         |       L18847
                       |        |  5/2 |    6 |        11.69979282   |          0.00000023  |          |                                         |       L18847
                       |        |  7/2 |    8 |        11.71927229   |          0.00000023  |          |                                         |       L18847
                       |        |  9/2 |   10 |        11.74740722   |          0.00000023  |          |                                         |       L18847
                       |        |      |      |                      |                      |          |                                         |              
3d4.(b 3P).4p          | v 2P*  |  3/2 |    4 |        11.7020191    |          0.0000011   |          |  94                                     | L18847,L7185
                       |        |  1/2 |    2 |        11.7319671    |          0.0000016   |          |  92                                     | L18847,L7185
                       |        |      |      |                      |                      |          |                                         |              
3d4.(5D).5p            | 4D*    |  1/2 |    2 |        11.75856802   |          0.00000023  |          |                                         |       L18847
                       |        |  3/2 |    4 |        11.77018461   |          0.00000023  |          |                                         |       L18847
                       |        |  5/2 |    6 |        11.78800953   |          0.00000023  |          |                                         |       L18847
                       |        |  7/2 |    8 |        11.80957822   |          0.00000023  |          |                                         |       L18847
                       |        |      |      |                      |                      |          |                                         |              
3d4.(b 3P).4p          | y 2S*  |  1/2 |    2 |        11.932899     |          0.000012    |          |  98                                     |        L7185
                       |        |      |      |                      |                      |          |                                         |              
3d3.(2G).4s.4p.(3P*)   | t 4G*  |  5/2 |    6 |        12.0352657    |          0.0000024   |          |                                         |       L18847
                       |        |  7/2 |    8 |        12.0496645    |          0.0000019   |          |                                         |       L18847
                       |        |  9/2 |   10 |        12.0677693    |          0.0000016   |          |                                         |       L18847
                       |        | 11/2 |   12 |        12.0876558    |          0.0000016   |          |                                         |       L18847
                       |        |      |      |                      |                      |          |                                         |              
3d3.(4P).4s.4p.(3P*)   | w 4P*  |  1/2 |    2 |        12.047355     |          0.000006    |          |                                         |       L18847
                       |        |  5/2 |    6 |        12.0491006    |          0.0000012   |          |                                         |       L18847
                       |        |  3/2 |    4 |        12.0629247    |          0.0000025   |          |                                         |       L18847
                       |        |      |      |                      |                      |          |                                         |              
3d4.(b 1G).4p          | v 2H*  |  9/2 |   10 |        12.0859974    |          0.0000009   |          |  86         :    12  3d4.(b 1G).4p 2G*  | L18847,L7185
                       |        | 11/2 |   12 |        12.1379730    |          0.0000006   |          |  97                                     | L18847,L7185
                       |        |      |      |                      |                      |          |                                         |              
3d4.(b 1G).4p          | s 2G*  |  7/2 |    8 |        12.1167554    |          0.0000015   |          |  97                                     | L18847,L7185
                       |        |  9/2 |   10 |        12.1385918    |          0.0000005   |          |  86         :    12  3d4.(b 1G).4p 2H*  | L18847,L7185
                       |        |      |      |                      |                      |          |                                         |              
3d3.(4P).4s.4p.(3P*)   | z 6S*  |  5/2 |    6 |        12.1349549    |          0.0000019   |          |                                         |       L18847
                       |        |      |      |                      |                      |          |                                         |              
3d4.(b 3F).4p          | s 2D*  |  5/2 |    6 |        12.1761668    |          0.0000004   |          |  71         :    29  3d4.(b 3P).4p 2D*  | L18847,L7185
                       |        |  3/2 |    4 |        12.1895077    |          0.0000007   |          |  70         :    29  3d4.(b 3P).4p 2D*  | L18847,L7185
                       |        |      |      |                      |                      |          |                                         |              
3d3.(2G).4s.4p.(3P*)   | t 4F*  |  3/2 |    4 |        12.222175     |          0.000007    |          |                                         |       L18847
                       |        |  5/2 |    6 |        12.230031     |          0.000006    |          |                                         |       L18847
                       |        |  7/2 |    8 |        12.239637     |          0.000005    |          |                                         |       L18847
                       |        |  9/2 |   10 |        12.251193     |          0.000009    |          |                                         |       L18847
                       |        |      |      |                      |                      |          |                                         |              
3d4.(b 1G).4p          | r 2F*  |  7/2 |    8 |        12.2830228    |          0.0000007   |          |  87         :     8  3d4.(b 3F).4p 2F*  | L18847,L7185
                       |        |  5/2 |    6 |        12.3046796    |          0.0000014   |          |  86         :     6  3d4.(b 3F).4p 2F*  | L18847,L7185
                       |        |      |      |                      |                      |          |                                         |              
3d4.(a 3P).5s          | f 4P   |  1/2 |    2 |        12.3584782    |          0.0000007   |          |                                         |       L18847
                       |        |  3/2 |    4 |        12.4034002    |          0.0000003   |          |                                         |       L18847
                       |        |  5/2 |    6 |        12.4790660    |          0.0000003   |          |                                         |       L18847
                       |        |      |      |                      |                      |          |                                         |              
3d4.(3H).5s            | e 4H   |  7/2 |    8 |        12.40695698   |          0.00000025  |          |                                         |       L18847
                       |        |  9/2 |   10 |        12.41525395   |          0.00000025  |          |                                         |       L18847
                       |        | 11/2 |   12 |        12.42589371   |          0.00000025  |          |                                         |       L18847
                       |        | 13/2 |   14 |        12.43835204   |          0.00000025  |          |                                         |       L18847
                       |        |      |      |                      |                      |          |                                         |              
3d3.(2P).4s.4p.(3P*)   | r 4D*  |  3/2 |    4 |        12.4841945    |          0.0000025   |          |                                         |       L18847
                       |        |  5/2 |    6 |        12.5316429    |          0.0000017   |          |                                         |       L18847
                       |        |  7/2 |    8 |        12.5861551    |          0.0000011   |          |                                         |       L18847
                       |        |      |      |                      |                      |          |                                         |              
3d4.(a 3P).5s          | e 2P   |  1/2 |    2 |        12.4954769    |          0.0000011   |          |                                         |       L18847
                       |        |  3/2 |    4 |        12.5835057    |          0.0000005   |          |                                         |       L18847
                       |        |      |      |                      |                      |          |                                         |              
3d4.(3H).5s            | e 2H   |  9/2 |   10 |        12.52510637   |          0.00000025  |          |                                         |       L18847
                       |        | 11/2 |   12 |        12.54655404   |          0.00000025  |          |                                         |       L18847
                       |        |      |      |                      |                      |          |                                         |              
3d3.(4P).4s.4p.(3P*)   | u 2P*  |  3/2 |    4 |        12.5419641    |          0.0000017   |          |                                         |       L18847
                       |        |      |      |                      |                      |          |                                         |              
3d3.(2H).4s.4p.(3P*)   | w 4H*  |  7/2 |    8 |        12.543522     |          0.000006    |          |                                         |       L18847
                       |        |  9/2 |   10 |        12.559170     |          0.000007    |          |                                         |       L18847
                       |        | 11/2 |   12 |        12.619479     |          0.000012    |          |                                         |       L18847
                       |        | 13/2 |   14 |        12.634062     |          0.000011    |          |                                         |       L18847
                       |        |      |      |                      |                      |          |                                         |              
3d4.(a 3F).5s          | f 4F   |  3/2 |    4 |        12.5527804    |          0.0000005   |          |                                         |       L18847
                       |        |  5/2 |    6 |        12.5566913    |          0.0000005   |          |                                         |       L18847
                       |        |  7/2 |    8 |        12.5623035    |          0.0000005   |          |                                         |       L18847
                       |        |  9/2 |   10 |        12.5698823    |          0.0000004   |          |                                         |       L18847
                       |        |      |      |                      |                      |          |                                         |              
3d3.(2G).4s.4p.(3P*)   | u 2H*  |  9/2 |   10 |        12.608716     |          0.000004    |          |                                         |       L18847
                       |        | 11/2 |   12 |        12.6379854    |          0.0000017   |          |                                         |       L18847
                       |        |      |      |                      |                      |          |                                         |              
3d3.(2G).4s.4p.(3P*)   | p 2F*  |  7/2 |    8 |        12.629547     |          0.000004    |          |                                         |       L18847
                       |        |  5/2 |    6 |        12.664444     |          0.000004    |          |                                         |       L18847
                       |        |      |      |                      |                      |          |                                         |              
3d3.(2G).4s.4p.(3P*)   | r 2G*  |  9/2 |   10 |        12.638709     |          0.000005    |          |                                         |       L18847
                       |        |  7/2 |    8 |        12.661513     |          0.000005    |          |                                         |       L18847
                       |        |      |      |                      |                      |          |                                         |              
3d3.(a 2D).4s.4p.(3P*) | s 4F*  |  3/2 |    4 |        12.64477353   |          0.00000025  |          |                                         |       L18847
                       |        |  5/2 |    6 |        12.683220     |          0.000004    |          |                                         |       L18847
                       |        |  7/2 |    8 |        12.7074541    |          0.0000025   |          |                                         |       L18847
                       |        |  9/2 |   10 |        12.7363439    |          0.0000010   |          |                                         |       L18847
                       |        |      |      |                      |                      |          |                                         |              
3d4.(a 3F).5s          | f 2F   |  5/2 |    6 |        12.6648256    |          0.0000006   |          |                                         |       L18847
                       |        |  7/2 |    8 |        12.6765350    |          0.0000005   |          |                                         |       L18847
                       |        |      |      |                      |                      |          |                                         |              
3d3.(4P).4s.4p.(3P*)   | q 4D*  |  3/2 |    4 |        12.7210653    |          0.0000009   |          |                                         |       L18847
                       |        |  1/2 |    2 |        12.723212     |          0.000005    |          |                                         |       L18847
                       |        |  5/2 |    6 |        12.727711     |          0.000005    |          |                                         |       L18847
                       |        |  7/2 |    8 |        12.7494920    |          0.0000016   |          |                                         |       L18847
